id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,police_station,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,priority_binary,resolution_minutes,hour,day_of_week,month,is_weekend,is_peak,event_cause_grouped,cause_peak_interaction,corridor_grouped,veh_type_clean,description_clean,geo_bin,geo_density,corridor_incident_count,corridor_closure_rate,corridor_high_priority_rate,hotspot_cluster
FKID000034,unplanned,13.044697,77.5828546,0.0,0.0,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,congestion,0,2024-01-30 05:38:15.485000+00:00,,closed,no,2024-01-30 08:35:47.778254+00:00,,BWSSB AND KRIDE WORK AT [LOCATION] hebbal circle to bhadrapp layout sir,,,ORR North 2,High,,,,2024-01-30 05:39:28.665706+00:00,,1,FKUSR00026,FKUSR00026,,,Kodigehalli,FKKG000022,,,,,,,,,,,1,,5,1,1,0,0,congestion,congestion_0,ORR North 2,unknown,bwssb and kride work at [location] hebbal circle to bhadrapp layout sir,13.045_77.583,23,235,0.0425531914893617,1.0,0
FKID000035,unplanned,12.9666885,77.6616396,0.0,0.0,"Suranjan Das Road, Thimmaiah Reddy Colony, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",,pot_holes,0,2024-01-30 08:35:57.672000+00:00,,active,yes,2024-01-30 08:44:26.910097+00:00,,A,,,,Low,,,,2024-01-30 08:36:54.308956+00:00,,1,FKUSR00020,FKUSR00001,,,Jeevanbheemanagar,FKKG000016,,,,,,,,,,,0,,8,1,1,0,1,pot_holes,pot_holes_1,Unknown,unknown,a,12.967_77.662,5,20,0.0,0.35,2
FKID000036,unplanned,12.9789228,77.5644032,0.0,0.0,"Magadi Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,0,2024-03-07 20:17:50.952000+00:00,,closed,yes,2024-03-07 22:35:48.225065+00:00,,traffic normal sir.,bmtc_bus,FKN00GL0011,Magadi Road,High,,,,2024-03-07 20:19:21.251912+00:00,,1,FKUSR00027,FKUSR00001,,,Magadi Road,FKKG000023,,,,,,,,,,,1,,20,3,3,0,0,vehicle_breakdown,vehicle_breakdown_0,Magadi Road,bmtc_bus,traffic normal sir.,12.979_77.564,2,245,0.04081632653061224,1.0,0
FKID000037,unplanned,12.8636494,77.6725849,,,"Doddanagamangala Road, Sri Rajarajeshwari Nagar, Doddanagamangala, Bengaluru, Karnataka. Pin-560100 (India)",,accident,0,2024-01-30 03:52:59.126038+00:00,,closed,yes,2024-01-30 09:35:47.939277+00:00,,,,,Non-corridor,Low,,,,2024-01-30 08:53:47.147922+00:00,,1,FKUSR00028,FKUSR00028,FKUSR00028,FKUSR00029,Electronic City,,,,,,,,,,,,0,,3,1,1,0,0,accident,accident_0,Non-corridor,unknown,none,12.864_77.673,1,3124,0.12099871959026888,0.0,-1
FKID000038,unplanned,12.9219483,77.6002467,0.0,0.0,"Bannerghatta Main Road, Opulent Spire, Block 9, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",,vehicle_breakdown,0,2024-01-30 15:15:10.139000+00:00,,closed,yes,2024-01-30 17:35:48.089355+00:00,,One garage vehical stopped on road due to break down,heavy_vehicle,FKN00GL0012,Bannerghata Road,High,,,,2024-01-30 15:18:28.719881+00:00,,1,FKUSR00030,FKUSR00001,,,Mico Layout,FKKG000024,,,,,,,,,,,1,,15,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,Bannerghata Road,heavy_vehicle,one garage vehical stopped on road due to break down,12.922_77.6,1,209,0.03349282296650718,1.0,0
FKID000039,unplanned,12.9666597,77.661556,0.0,0.0,"Suranjan Das Road, Thimmaiah Reddy Colony, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",,pot_holes,0,2024-01-30 08:37:16.322000+00:00,2024-01-30 05:38:46+00:00,active,yes,2024-01-30 08:43:58.647514+00:00,,Pc18977,,,,Low,,,,2024-01-30 08:40:15.935486+00:00,,1,FKUSR00020,FKUSR00001,,,Jeevanbheemanagar,FKKG000016,,,,,,,,,,,0,,8,1,1,0,1,pot_holes,pot_holes_1,Unknown,unknown,pc18977,12.967_77.662,5,20,0.0,0.35,2
FKID000040,planned,12.946469,77.6986754,0.0,0.0,"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,0,2024-01-30 11:31:12.848000+00:00,2024-01-30 11:31:46+00:00,closed,no,2024-01-30 11:35:47.865142+00:00,,[LOCATION] works going on sir,,,ORR East 1,High,,,,2024-01-30 11:32:15.765069+00:00,,1,FKUSR00031,FKUSR00031,,,HAL Old Airport,FKKG000025,,,,,,,,,,,1,,11,1,1,0,0,construction,construction_0,ORR East 1,unknown,[location] works going on sir,12.946_77.699,1,244,0.07377049180327869,1.0,1
FKID000041,unplanned,12.9936273,77.5844677,12.9934867,77.584375,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,1,2024-03-07 20:20:31.140000+00:00,,closed,yes,2024-03-07 22:06:56.289580+00:00,,Near cm office [PERSON] towards B02 junction sir,,,Bellary Road 1,High,,,,2024-03-07 20:23:59.617800+00:00,,1,FKUSR00032,FKUSR00001,,,High ground,FKKG000026,,,,FKUSR00032,2024-03-07 22:06:56.289070+00:00,,,,,,1,106.41915116666668,20,3,3,0,0,others,others_0,Bellary Road 1,unknown,near cm office [person] towards b02 junction sir,12.994_77.584,4,610,0.054098360655737705,1.0,0
FKID000042,unplanned,12.9465079,77.6986339,0.0,0.0,"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,0,2024-01-30 20:38:19.329000+00:00,,closed,yes,2024-01-30 23:35:47.648175+00:00,,Biriyani zone [PERSON] on [LOCATION] off road,bmtc_bus,FKN00GL0013,ORR East 1,High,,,,2024-01-30 20:40:06.042986+00:00,,1,FKUSR00033,FKUSR00001,,,HAL Old Airport,FKKG000027,,,,,,,,,,,1,,20,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,ORR East 1,bmtc_bus,biriyani zone [person] on [location] off road,12.947_77.699,4,244,0.07377049180327869,1.0,1
FKID000043,unplanned,13.0467058,77.5036495,0.0,0.0,"6th Main Road, The Edge, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,0,2024-03-07 18:29:50.857000+00:00,,closed,yes,2024-03-07 20:35:47.751423+00:00,,,lcv,FKN00GL0014,Non-corridor,Low,,,,2024-03-07 18:31:53.902977+00:00,,1,FKUSR00034,FKUSR00001,,,Chikkabanavara,FKKG000028,,,,,,,,,,,0,,18,3,3,0,1,vehicle_breakdown,vehicle_breakdown_1,Non-corridor,lcv,none,13.047_77.504,3,3124,0.12099871959026888,0.0,0
FKID000044,unplanned,13.0166142,77.5054464,0.0,0.0,"14th Cross Road, Industrial Area Stage 3, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,0,2023-12-28 06:06:26.375000+00:00,,closed,no,2024-01-30 21:21:59.625317+00:00,,BMTC off road on 14th cross towards NTTF traffic one side movement,bmtc_bus,FKN00GL0015,Non-corridor,Low,,,,2023-12-28 06:07:50.737435+00:00,,1,FKUSR00035,FKUSR00001,,,Peenya,FKKG000029,,,,,,,,Bengaluru West Corporation,West Zone 1,Peenya14thCrossJunc,0,,6,3,12,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,bmtc off road on 14th cross towards nttf traffic one side movement,13.017_77.505,1,3124,0.12099871959026888,0.0,-1
FKID000045,planned,13.0085677,77.6131497,13.0085507,77.6131283,"Shampura Main Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)","Shampura Main Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)",construction,1,2024-01-30 21:21:10.303000+00:00,2024-01-30 21:20:46+00:00,closed,yes,2024-01-30 21:35:48.130423+00:00,,,,,Non-corridor,Low,,,,2024-01-30 21:21:41.722681+00:00,,1,FKUSR00036,FKUSR00001,,,K.G. Halli,FKKG000030,,,,,,,,,,,0,,21,1,1,0,0,construction,construction_0,Non-corridor,unknown,none,13.009_77.613,2,3124,0.12099871959026888,0.0,3
FKID000046,unplanned,13.0309717,77.5364661,0.0,0.0,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,0,2024-01-30 19:33:25.417000+00:00,,closed,yes,2024-01-30 21:35:48.087938+00:00,,Cmti jn incoming [LOCATION] LGv ವೆಹಿಕಲ್ ಕಮಾನ್ ಪಾಟ್ ಕಟ್ ಆಗಿದೆ ಸರ್,lcv,FKN00GL0016,Tumkur Road,High,,,,2024-01-30 19:35:20.337586+00:00,,1,FKUSR00037,FKUSR00001,,,Yeshwanthpura,FKKG000031,,,,,,,,,,,1,,19,1,1,0,1,vehicle_breakdown,vehicle_breakdown_1,Tumkur Road,lcv,cmti jn incoming [location] lgv ವೆಹಿಕಲ್ ಕಮಾನ್ ಪಾಟ್ ಕಟ್ ಆಗಿದೆ ಸರ್,13.031_77.536,6,458,0.026200873362445413,0.9912663755458515,0
FKID000047,unplanned,13.0262806,77.5442344,0.0,0.0,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,others,0,2024-03-07 20:27:15.443000+00:00,,closed,yes,2024-03-07 22:40:47.233521+00:00,,mei signal off due to power Problem,,,Tumkur Road,High,,,,2024-03-07 20:29:28.845390+00:00,,1,FKUSR00038,FKUSR00001,,,Yeshwanthpura,FKKG000032,,,,FKUSR00038,2024-03-07 22:40:47.232952+00:00,,,,,,1,133.52983253333335,20,3,3,0,0,others,others_0,Tumkur Road,unknown,mei signal off due to power problem,13.026_77.544,15,458,0.026200873362445413,0.9912663755458515,0
FKID000048,unplanned,12.9938639,77.5844374,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,0,2024-03-07 20:41:41.999000+00:00,,closed,yes,2024-03-09 03:11:00.033099+00:00,,,,,Bellary Road 1,High,,,,2024-03-07 20:42:35.482807+00:00,,1,FKUSR00039,FKUSR00001,,,High ground,FKKG000033,,,,FKUSR00039,2024-03-09 03:11:00.032388+00:00,,,,,,1,1829.3005564666666,20,3,3,0,0,tree_fall,tree_fall_0,Bellary Road 1,unknown,none,12.994_77.584,4,610,0.054098360655737705,1.0,0
FKID000049,unplanned,12.9188682,77.6687736,0.0,0.0,"Sarjapura Main Road, Sri Balaji Layout, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",,vehicle_breakdown,0,2024-01-30 21:27:52.454000+00:00,,closed,yes,2024-01-30 22:23:24.958236+00:00,,BMTC buss off -road due to break down..fire station jn towards [LOCATION],bmtc_bus,FKN00GL0017,ORR East 1,High,,,,2024-01-30 21:29:36.526728+00:00,,1,FKUSR00040,FKUSR00001,,,Bellandur,FKKG000034,,,,FKUSR00040,2024-01-30 22:23:24.957711+00:00,,,,,,1,55.541728516666666,21,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,ORR East 1,bmtc_bus,bmtc buss off -road due to break down..fire station jn towards [location],12.919_77.669,1,244,0.07377049180327869,1.0,1
FKID000050,unplanned,12.9546127,77.6423399,0.0,0.0,"Nagasandra Road, Serenity Layout, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,congestion,0,2024-01-30 20:46:34.356000+00:00,,closed,no,2024-01-30 23:35:47.661741+00:00,,,,,IRR(Thanisandra road),High,,,,2024-01-30 20:46:56.603762+00:00,,1,FKUSR00041,FKUSR00041,,,Jeevanbheemanagar,FKKG000035,,,,,,,,,,,1,,20,1,1,0,0,congestion,congestion_0,IRR(Thanisandra road),unknown,none,12.955_77.642,2,95,0.06315789473684211,1.0,0
FKID000051,unplanned,12.936133,77.5187044,0.0,0.0,"Sri Sri Sri Tiruchi Mahaswamiji Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,0,2024-01-30 21:13:55.445000+00:00,,closed,yes,2024-01-30 23:35:47.674176+00:00,,,lcv,FKN00GL0018,Mysore Road,High,,,,2024-01-30 21:16:43.603052+00:00,,1,FKUSR00042,FKUSR00001,,,Byatarayanapura,FKKG000036,,,,,,,,,,,1,,21,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,Mysore Road,lcv,none,12.936_77.519,2,743,0.11036339165545088,0.9973082099596231,0
FKID000052,planned,12.9694079,77.7006346,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,0,2024-01-30 20:56:01.732000+00:00,2024-01-31 09:05:46+00:00,closed,yes,2024-01-31 09:35:47.797656+00:00,,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2024-01-30 20:56:43.100304+00:00,,1,FKUSR00043,FKUSR00001,,,HAL Old Airport,FKKG000037,,,,,,,,,,,1,,20,1,1,0,0,construction,construction_0,ORR East 2,unknown,[location] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,12.969_77.701,65,187,0.016042780748663103,1.0,1
FKID000053,unplanned,12.9849833,77.5883633,0.0,0.0,"Palace Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,0,2024-01-30 21:47:40.463000+00:00,,closed,yes,2024-01-30 22:57:00.256145+00:00,,"LRDE ಜಂಕ್ಷನ್ ಯಿಂದ ಬಸವೇಶ್ವರ ಜಂಕ್ಷನ್ ಕಡೆ ಬರುವ ಮದ್ಯದಲ್ಲಿ ಕಾರು ಪಂಚರ್ ಆಗಿದ್ದು,ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮುಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",private_car,FKN00GL0019,Bellary Road 1,High,,,,2024-01-30 21:51:46.251707+00:00,,1,FKUSR00044,FKUSR00001,,,High ground,FKKG000038,,,,FKUSR00044,2024-01-30 22:57:00.255562+00:00,,,,,,1,69.32987603333332,21,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,Bellary Road 1,private_car,"lrde ಜಂಕ್ಷನ್ ಯಿಂದ ಬಸವೇಶ್ವರ ಜಂಕ್ಷನ್ ಕಡೆ ಬರುವ ಮದ್ಯದಲ್ಲಿ ಕಾರು ಪಂಚರ್ ಆಗಿದ್ದು,ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮುಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",12.985_77.588,6,610,0.054098360655737705,1.0,0
FKID000054,unplanned,13.0127301,77.5545135,0.0,0.0,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,0,2024-03-07 20:42:57.607000+00:00,,closed,yes,2024-03-07 23:35:48.209463+00:00,,,truck,FKN00GL0020,West of Chord Road,High,goods,clutch plate problem,2021.0,2024-03-07 20:45:17.862935+00:00,,1,FKUSR00045,FKUSR00001,,,Malleshwaram,FKKG000039,,,,,,,,,,,1,,20,3,3,0,0,vehicle_breakdown,vehicle_breakdown_0,West of Chord Road,truck,none,13.013_77.555,7,174,0.06321839080459771,1.0,0
FKID000055,unplanned,12.9842019,77.7336286,0.0,0.0,"Pattandur Agrahara Road, Vertex Tech Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,road_conditions,0,2024-01-30 21:54:56.083000+00:00,,closed,yes,2024-01-30 22:56:12.701767+00:00,,,,,Non-corridor,Low,,,,2024-01-30 21:55:49.646644+00:00,,1,FKUSR00046,FKUSR00001,,,Whitefield,FKKG000040,,,,FKUSR00046,2024-01-30 22:56:12.701247+00:00,,,,,,0,61.27697078333333,21,1,1,0,0,road_conditions,road_conditions_0,Non-corridor,unknown,none,12.984_77.734,1,3124,0.12099871959026888,0.0,4
FKID000056,unplanned,13.2644465,77.7187627,13.2645358,77.7187849,"Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)","Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,1,2024-01-30 19:36:33.702000+00:00,,closed,yes,2024-01-30 22:35:47.912761+00:00,,HGV breakdown hagide sir,heavy_vehicle,FKN00GL0021,Non-corridor,Low,,,,2024-01-30 19:38:18.682995+00:00,,1,FKUSR00047,FKUSR00001,,,Devanahalli Airport,FKKG000041,,,,,,,,,,,0,,19,1,1,0,1,vehicle_breakdown,vehicle_breakdown_1,Non-corridor,heavy_vehicle,hgv breakdown hagide sir,13.264_77.719,1,3124,0.12099871959026888,0.0,5
FKID000057,unplanned,12.9848257,77.7527586,0.0,0.0,"Whitefield Main Road, Prestige Park View, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,0,2024-01-30 22:06:02.276000+00:00,,closed,yes,2024-01-30 22:42:27.016787+00:00,,Gear jam not moving traffic slow moving,private_car,FKN00GL0022,Non-corridor,Low,,,,2024-01-30 22:07:20.927778+00:00,,1,FKUSR00048,FKUSR00001,,,Mahadevapura,FKKG000042,,,,FKUSR00048,2024-01-30 22:42:27.016248+00:00,,,,,,0,36.41233746666667,22,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,private_car,gear jam not moving traffic slow moving,12.985_77.753,4,3124,0.12099871959026888,0.0,6
FKID000058,unplanned,12.9932986,77.5837571,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,0,2024-03-07 20:51:39.532000+00:00,,closed,yes,2024-03-09 03:10:44.241768+00:00,,,,,Bellary Road 1,High,,,,2024-03-07 20:52:53.033507+00:00,,1,FKUSR00039,FKUSR00001,,,High ground,FKKG000033,,,,FKUSR00039,2024-03-09 03:10:44.241252+00:00,,,,,,1,1819.0784875333334,20,3,3,0,0,tree_fall,tree_fall_0,Bellary Road 1,unknown,none,12.993_77.584,3,610,0.054098360655737705,1.0,0
FKID000059,unplanned,12.9937523,77.5842482,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,0,2024-03-07 20:47:40.640000+00:00,,closed,yes,2024-03-09 03:10:47.308622+00:00,,,,,Bellary Road 1,High,,,,2024-03-07 20:48:21.533886+00:00,,1,FKUSR00039,FKUSR00001,,,High ground,FKKG000033,,,,FKUSR00039,2024-03-09 03:10:47.308123+00:00,,,,,,1,1823.1111353833332,20,3,3,0,0,tree_fall,tree_fall_0,Bellary Road 1,unknown,none,12.994_77.584,4,610,0.054098360655737705,1.0,0
FKID000060,unplanned,12.9938868,77.5841876,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,0,2024-03-07 20:45:19.752000+00:00,,closed,yes,2024-03-09 03:10:58.037764+00:00,,,,,Bellary Road 1,High,,,,2024-03-07 20:47:05.154098+00:00,,1,FKUSR00039,FKUSR00001,,,High ground,FKKG000033,,,,FKUSR00039,2024-03-09 03:10:58.037069+00:00,,,,,,1,1825.6380844833334,20,3,3,0,0,tree_fall,tree_fall_0,Bellary Road 1,unknown,none,12.994_77.584,4,610,0.054098360655737705,1.0,0
FKID000061,unplanned,12.9368467,77.6928653,0.0,0.0,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,0,2024-01-30 23:05:02.339000+00:00,,resolved,yes,2024-01-30 23:15:33.148666+00:00,,Kadubisanahalli toward devarabisnahalli car starting problem,private_car,FKN00GL0023,ORR East 1,High,,,,2024-01-30 23:06:09.103789+00:00,,1,FKUSR00049,FKUSR00001,,,HAL Old Airport,FKKG000043,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.9368467,77.6928653,,,FKUSR00049,2024-01-30 23:15:33.148168+00:00,,,,1,10.513486133333334,23,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,ORR East 1,private_car,kadubisanahalli toward devarabisnahalli car starting problem,12.937_77.693,4,244,0.07377049180327869,1.0,1
FKID000062,unplanned,13.0126766,77.5581246,13.0126089,77.5582882,"1st Cross Road, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)","1st Cross Road, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",tree_fall,1,2024-03-07 20:53:37.293000+00:00,,closed,yes,2024-03-23 05:38:25.457027+00:00,,,,,Non-corridor,Low,,,,2024-03-07 20:54:24.364146+00:00,,1,FKUSR00045,FKUSR00001,,,Malleshwaram,FKKG000039,,,,FKUSR00045,2024-03-23 05:38:25.456414+00:00,,,,,,0,22124.802723566667,20,3,3,0,0,tree_fall,tree_fall_0,Non-corridor,unknown,none,13.013_77.558,1,3124,0.12099871959026888,0.0,0
FKID000063,unplanned,12.9513113,77.4994888,0.0,0.0,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,0,2024-01-30 23:12:23.123000+00:00,,closed,yes,2024-01-31 00:35:36.783183+00:00,,ಬಿಎಂಟಿಸಿ ಬಸ್ ಗೇರ್ ರಾಡ್ ಕಟ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,bmtc_bus,FKN00GL0024,Non-corridor,Low,,,,2024-01-30 23:14:11.203391+00:00,,1,FKUSR00007,FKUSR00001,,,Jnanabharathi,FKKG000004,,,,FKUSR00007,2024-01-31 00:35:36.782614+00:00,,,,,,0,83.22766023333334,23,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,ಬಿಎಂಟಿಸಿ ಬಸ್ ಗೇರ್ ರಾಡ್ ಕಟ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,12.951_77.499,4,3124,0.12099871959026888,0.0,0
FKID000064,unplanned,13.0160964,77.5068555,0.0,0.0,"14th Cross Road, Industrial Area Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,0,2024-01-30 21:21:57.881000+00:00,,closed,yes,2024-01-30 23:35:47.685624+00:00,,BMTC off road on 14th cross towards [LOCATION] traffic normal sir,bmtc_bus,FKN00GL0025,Non-corridor,Low,,,,2024-01-30 21:24:10.181727+00:00,,1,FKUSR00035,FKUSR00001,,,Peenya,FKKG000029,,,,,,,,,,,0,,21,1,1,0,0,vehicle_breakdown,vehicle_breakdown_0,Non-corridor,bmtc_bus,bmtc off road on 14th cross towards [location] traffic normal sir,13.016_77.507,1,3124,0.12099871959026888,0.0,35
FKID000065,unplanned,12.9807501,77.6028238,0.0,0.0,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,pot_holes,0,2024-03-07 21:05:54.697000+00:00,,active,yes,2024-03-07 21:11:03.148920+00:00,,ಮ್ಯಾನ್ ಹೋಲ್ ಕವರ್ ಮುರಿದಿರುತ್ತದೆ ಸರ್,,,CBD 1,High,,,,2024-03-07 21:07:59.668617+00:00,,1,FKUSR00050,FKUSR00001,,,Shivajinagar,FKKG000044,,,,,,,,,,,1,,21,3,3,0,0,pot_holes,pot_holes_0,Other_Corridor,unknown,ಮ್ಯಾನ್ ಹೋಲ್ ಕವರ್ ಮುರಿದಿರುತ್ತದೆ ಸರ್,12.981_77.603,8,26,0.11538461538461539,1.0,0
FKID000066,unplanned,12.9165983,77.583705,0.0,0.0,"9th Main Road, Adarsh Palace Apartment, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",,tree_fall,0,2024-03-07 20:58:06.297000+00:00,,closed,yes,2024-03-08 02:19:20.588574+00:00,,[LOCATION] sir 9 th main 46 crs trdd BSNL office tree fallen on main road closed,,,Non-corridor,Low,,,,2024-03-07 20:59:18.285194+00:00,,1,FKUSR00051,FKUSR00001,,,J.P. Nagar,FKKG000045,,,,FKUSR00051,2024-03-08 02:19:20.587942+00:00,,,,,,0,321.23818236666665,20,3,3,0,0,tree_fall,tree_fall_0,Non-corridor,unknown,[location] sir 9 th main 46 crs trdd bsnl office tree fallen on main road closed,12.917_77.584,5,3124,0.12099871959026888,0.0,0
FKID000067,unplanned,13.0198619,77.6562235,0.0,0.0,"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,pot_holes,0,2024-01-31 01:04:36.275000+00:00,,active,yes,2024-01-31 01:07:48.955435+00:00,,Potholes,,,,High,,,,2024-01-31 01:05:39.540205+00:00,,1,FKUSR00052,FKUSR00001,,,Hennuru,FKKG000046,,,,,,,,,,,1,,1,2,1,0,0,pot_holes,pot_holes_0,Unknown,unknown,potholes,13.02_77.656,1,20,0.0,0.35,0
FKID000068,unplanned,13.0191848,77.6555127,0.0,0.0,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,pot_holes,0,2024-01-31 01:01:36.195000+00:00,,active,yes,2024-01-31 01:05:38.583684+00:00,,,,,ORR North 1,High,,,,2024-01-31 01:04:25.563456+00:00,,1,FKUSR00052,FKUSR00001,,,Hennuru,FKKG000046,,,,,,,,,,,1,,1,2,1,0,0,pot_holes,pot_holes_0,ORR North 1,unknown,none,13.019_77.656,5,275,0.08,1.0,0
FKID000069,unplanned,12.9740913,77.5452252,0.0,0.0,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,0,2024-01-31 00:33:27.663000+00:00,,closed,no,2024-01-31 01:17:38.964911+00:00,,Vehicle movment very slow,bmtc_bus,FKN00GL0026,West of Chord Road,High,,,,2024-01-31 00:34:11.984483+00:00,,1,FKUSR00053,FKUSR00001,,,Vijayanagara,FKKG000047,,,,FKUSR00053,2024-01-31 01:17:38.964363+00:00,,,,,,1,44.18835605,0,2,1,0,0,vehicle_breakdown,vehicle_breakdown_0,West of Chord Road,bmtc_bus,vehicle movment very slow,12.974_77.545,2,174,0.06321839080459771,1.0,0
FKID000070,unplanned,12.9740971,77.5449011,0.0,0.0,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,0,2024-01-31 00:36:02.277000+00:00,,closed,yes,2024-01-31 01:17:50.143185+00:00,,,bmtc_bus,FKN00GL0026,West of Chord Road,High,,,,2024-01-31 00:37:29.633418+00:00,,1,FKUSR00054,FKUSR00001,,,Vijayanagara,FKKG000048,,,,FKUSR00054,2024-01-31 01:17:50.142637+00:00,,,,,,1,41.797760616666665,0,2,1,0,0,vehicle_breakdown,vehicle_breakdown_0,West of Chord Road,bmtc_bus,none,12.974_77.545,2,174,0.06321839080459771,1.0,0
